customer_id,last_purchase_date,monetary,frequency,avg_transaction_value,recency,r_score,f_score,m_score,rfm_score_str,rfm_score,rfm_segment,avg_order_value,monetary_rank,frequency_rank,recency_rank,value_tier,avg_days_between_purchases,purchase_consistency,days_since_first_purchase,purchase_span_days,unique_products_bought,unique_categories_bought,preferred_category,category_concentration,product_diversity_level,transaction_value_std,min_transaction_value,max_transaction_value,total_spending,transaction_count,spending_volatility,spending_trend,trend_direction,engagement_score,loyalty_indicator,preferred_day_of_week,weekend_purchase_ratio,weekend_spending_ratio,q1.0_count,q2.0_count,q3.0_count,q4.0_count,seasonal_variation,preferred_quarter,first_purchase_date,total_transactions,customer_tenure_days,recency_days,active_period_days,purchase_velocity,lifecycle_stage,expected_days_to_purchase,days_overdue,churn_risk
15500,,12209532.0,3,4069844.0,719,1,3,2,132,2.1,Other,4069844.0,33.29,41.77,18.12,Silver,,,,,3,,,,Low,567318.2537236044,3706000.0,4723532.0,12209532.0,3,0.139,-0.208,Declining,27.4,Medium,,,,,,,,,,,,,,,,,,,
15550,2024-01-11,2300000.0,1,2300000.0,355,2,1,1,211,1.25,About To Sleep,2300000.0,10.81,9.58,39.07,Bronze,,,700.0,0.0,1,,,,Low,0.0,2300000.0,2300000.0,2300000.0,1,0.0,0.0,Stable,7.66,Low,Thursday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2024-01-11,1.0,700.0,700.0,0.0,0.043,Veteran,365.0,335.0,Churned
15552,,1372000.0,2,686000.0,719,1,2,1,121,1.35,Hibernating,686000.0,6.02,27.7,18.12,Bronze,,,,,2,,,,Low,585484.4148224613,272000.0,1100000.0,1372000.0,2,0.853,-0.753,Declining,11.99,Medium,,,,,,,,,,,,,,,,,,,
15553,2025-09-10,758385621.0,13,58337355.461538464,-253,5,4,5,545,4.65,Champions,58337355.46,90.91,79.36,81.2,Platinum,,0.0,455.0,147.0,11,,,,High,64340272.937358454,1456866.0,227489868.0,758385621.0,13,1.103,-0.481,Declining,61.35,Medium,Monday,0.0,0.0,1.0,4.0,5.0,0.0,0.825,3.0,2024-09-12,10.0,455.0,92.0,363.0,0.659,Veteran,40.333333333333336,51.666666666666664,Dormant
15601,2025-11-07,10555972.969999999,8,1319496.6212499999,-311,5,4,2,542,3.45,Potential Loyalist,1319496.62,31.33,68.61,91.15,Silver,,1.0,184.0,,5,,,,Medium,970462.067657136,230630.63,3585000.0,10555972.969999999,8,0.735,0.876,Growing,61.53,High,Friday,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2025-06-10,4.0,184.0,34.0,150.0,0.652,Mature,50.0,-16.0,Active
15651,2025-04-03,13449000.0,3,4483000.0,-93,4,3,2,432,2.85,Potential Loyalist,4483000.0,35.63,41.77,62.9,Silver,,,,,3,,,,Low,3328756.975208614,717000.0,7032000.0,13449000.0,3,0.743,-0.32,Declining,28.33,Medium,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-04-03,1.0,252.0,252.0,0.0,0.119,Mature,365.0,-113.0,Active
15750,,7100000.0,1,7100000.0,719,1,1,2,112,1.4,Hibernating,7100000.0,24.08,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,7100000.0,7100000.0,7100000.0,1,0.0,0.0,Stable,12.97,Low,,,,,,,,,,,,,,,,,,,
15800,2024-12-11,1070270.0,2,535135.0,20,3,2,1,321,1.85,Promising,535135.0,4.67,27.7,55.04,Bronze,0.0,1.0,365.0,0.0,2,,,,Low,191109.7497512882,400000.0,670270.0,1070270.0,2,0.357,0.676,Growing,41.45,Medium,Wednesday,0.0,0.0,0.0,0.0,0.0,2.0,1.732,4.0,2024-12-11,2.0,365.0,365.0,0.0,0.164,Mature,0.0,365.0,Churned
15850,,5128000.0,1,5128000.0,719,1,1,1,111,1.0,Hibernating,5128000.0,19.04,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,5128000.0,5128000.0,5128000.0,1,0.0,0.0,Stable,10.95,Low,,,,,,,,,,,,,,,,,,,
15950,,8613070.0,4,2153267.5,719,1,3,2,132,2.1,Other,2153267.5,28.13,50.86,18.12,Silver,,,,,4,,,,Medium,857302.0124932637,1295040.0,3342000.0,8613070.0,4,0.398,0.166,Growing,28.11,Medium,,,,,,,,,,,,,,,,,,,
16000,,8789000.0,2,4394500.0,719,1,2,2,122,1.75,Hibernating,4394500.0,28.5,27.7,18.12,Silver,,,,,2,,,,Low,4973081.992084988,878000.0,7911000.0,8789000.0,2,1.132,8.01,Growing,20.98,Medium,,,,,,,,,,,,,,,,,,,
16050,2025-06-05,812000000.0,3,270666666.6666667,-156,4,3,5,435,4.05,Loyal Customers,270666666.67,91.4,41.77,70.21,Platinum,,,,,2,,,,Low,153575171.60444045,182000000.0,448000000.0,812000000.0,3,0.567,0.731,Growing,46.14,Medium,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-06-05,1.0,189.0,189.0,0.0,0.159,Mature,365.0,-176.0,Active
16100,,1024000.0,1,1024000.0,719,1,1,1,111,1.0,Hibernating,1024000.0,4.42,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1024000.0,1024000.0,1024000.0,1,0.0,0.0,Stable,5.1,Low,,,,,,,,,,,,,,,,,,,
16150,,28543000.0,5,5708600.0,719,1,3,3,133,2.5,At Risk,5708600.0,47.54,57.68,18.12,Silver,,,,,4,,,,Medium,6657491.179115448,262000.0,13541000.0,28543000.0,5,1.166,-0.338,Declining,35.88,Medium,,,,,,,,,,,,,,,,,,,
16151,,344335290.71428573,4,86083822.67857143,719,1,3,5,135,3.3,At Risk,86083822.68,84.89,50.86,18.12,Platinum,,,,,4,,,,Medium,130328646.95600252,1139400.0,279153000.0,344335290.71428573,4,1.514,-0.772,Declining,50.82,Medium,,,,,,,,,,,,,,,,,,,
16200,2025-09-10,47029000.0,14,3359214.285714286,-253,5,5,3,553,4.2,Loyal Customers,3359214.29,55.53,80.59,81.2,Gold,,1.0,92.0,,13,,,,High,2196447.6539866133,630000.0,7884000.0,47029000.0,14,0.654,0.357,Growing,78.18,High,Wednesday,0.0,0.0,0.0,0.0,6.0,0.0,1.732,3.0,2025-09-10,6.0,92.0,92.0,0.0,1.957,Established,0.0,92.0,Churned
16250,,29475000.0,3,9825000.0,719,1,3,3,133,2.5,At Risk,9825000.0,48.4,41.77,18.12,Silver,,,,,2,,,,Low,4171855.1029488067,5100000.0,13000000.0,29475000.0,3,0.425,1.39,Growing,28.94,Medium,,,,,,,,,,,,,,,,,,,
16251,,28250000.0,2,14125000.0,719,1,2,3,123,2.15,Other,14125000.0,47.3,27.7,18.12,Silver,,,,,2,,,,Low,5833630.944789017,10000000.0,18250000.0,28250000.0,2,0.413,-0.452,Declining,28.5,Medium,,,,,,,,,,,,,,,,,,,
16252,2024-06-12,25350000.0,1,25350000.0,202,3,1,3,313,2.3,Promising,25350000.0,45.09,9.58,47.3,Silver,,,547.0,0.0,1,,,,Low,0.0,25350000.0,25350000.0,25350000.0,1,0.0,0.0,Stable,21.37,Low,Wednesday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2024-06-12,1.0,547.0,547.0,0.0,0.055,Veteran,365.0,182.0,Churned
16300,,878000.0,1,878000.0,719,1,1,1,111,1.0,Hibernating,878000.0,3.75,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,878000.0,878000.0,878000.0,1,0.0,0.0,Stable,4.83,Low,,,,,,,,,,,,,,,,,,,
16350,,2685000.0,1,2685000.0,719,1,1,1,111,1.0,Hibernating,2685000.0,12.65,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,2685000.0,2685000.0,2685000.0,1,0.0,0.0,Stable,8.4,Low,,,,,,,,,,,,,,,,,,,
16351,2024-02-12,11700000.0,1,11700000.0,323,3,1,2,312,1.9,Promising,11700000.0,32.56,9.58,40.11,Silver,,,668.0,0.0,1,,,,Low,0.0,11700000.0,11700000.0,11700000.0,1,0.0,0.0,Stable,16.36,Low,Monday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2024-02-12,1.0,668.0,668.0,0.0,0.045,Veteran,365.0,303.0,Churned
16400,2025-10-06,12888000.0,5,2577600.0,-279,5,3,2,532,3.1,Potential Loyalist,2577600.0,34.52,57.68,83.42,Silver,,,,,5,,,,Medium,2269605.4282628074,638000.0,6250000.0,12888000.0,5,0.881,4.524,Growing,32.81,Medium,Monday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-10-06,1.0,66.0,66.0,0.0,0.455,Developing,365.0,-299.0,Active
16500,2024-04-12,1756756.8,1,1756756.8,263,3,1,1,311,1.5,Promising,1756756.8,8.35,9.58,43.0,Bronze,,,608.0,0.0,1,,,,Low,0.0,1756756.8,1756756.8,1756756.8,1,0.0,0.0,Stable,6.68,Low,Friday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2024-04-12,1.0,608.0,608.0,0.0,0.049,Veteran,365.0,243.0,Churned
16600,2025-03-02,132482548.0,3,44160849.333333336,-61,3,3,4,334,3.4,Loyal Customers,44160849.33,74.2,41.77,59.71,Gold,0.0,1.0,284.0,0.0,3,,,,Low,25591859.804417778,22527977.0,72411660.0,132482548.0,3,0.58,-0.585,Declining,73.76,High,Sunday,1.0,1.0,3.0,0.0,0.0,0.0,1.732,1.0,2025-03-02,3.0,284.0,284.0,0.0,0.317,Mature,0.0,284.0,Churned
16650,2025-02-12,71611539.0,4,17902884.75,-43,3,3,4,334,3.4,Loyal Customers,17902884.75,62.9,50.86,58.72,Gold,,,302.0,,4,,,,Medium,30835528.237858955,560000.0,64000000.0,71611539.0,4,1.722,-0.979,Declining,42.02,Medium,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2025-02-12,1.0,302.0,302.0,0.0,0.099,Mature,365.0,-63.0,Active
16651,,12177000.0,9,1353000.0,719,1,4,2,142,2.45,Other,1353000.0,33.17,71.56,18.12,Silver,,,,,9,,,,Medium,1014032.4205862454,576000.0,3220000.0,12177000.0,9,0.749,-0.166,Declining,36.78,Medium,,,,,,,,,,,,,,,,,,,
16700,2024-10-12,498784.0,2,249392.0,80,3,2,1,321,1.85,Promising,249392.0,1.97,27.7,51.97,Bronze,0.0,1.0,425.0,0.0,2,,,,Low,92783.72340017401,183784.0,315000.0,498784.0,2,0.372,0.714,Growing,40.37,Medium,Saturday,1.0,1.0,0.0,0.0,0.0,2.0,1.732,4.0,2024-10-12,2.0,425.0,425.0,0.0,0.141,Veteran,0.0,425.0,Churned
16701,2025-07-10,32880115.114070795,8,4110014.3892588494,-191,4,4,3,443,3.6,Loyal Customers,4110014.39,50.12,68.61,73.71,Gold,,,154.0,,6,,,,Medium,3179595.3764648153,580115.1140707964,10000000.0,32880115.114070795,8,0.774,0.005,Stable,40.67,Medium,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2025-07-10,1.0,154.0,154.0,0.0,0.195,Established,365.0,-211.0,Active
16702,,107480750.0,6,17913458.333333332,719,1,4,4,144,3.25,At Risk,17913458.33,70.27,62.84,18.12,Gold,,,,,6,,,,Medium,35672401.51790211,291954.5454545455,90200000.0,107480750.0,6,1.991,-0.835,Declining,48.73,Medium,,,,,,,,,,,,,,,,,,,
16750,2024-10-12,5950832.0,3,1983610.6666666667,80,3,3,2,332,2.6,Need Attention,1983610.67,20.76,41.77,51.97,Bronze,0.0,1.0,425.0,0.0,3,,,,Low,1310090.6995476815,540932.0,3099090.0,5950832.0,3,0.66,-0.54,Declining,52.38,High,Saturday,1.0,1.0,0.0,0.0,0.0,3.0,1.732,4.0,2024-10-12,3.0,425.0,425.0,0.0,0.212,Veteran,0.0,425.0,Churned
16751,2024-12-12,5359000.0,2,2679500.0,19,3,2,1,321,1.85,Promising,2679500.0,19.78,27.7,55.28,Bronze,,,,,2,,,,Low,2150311.721588291,1159000.0,4200000.0,5359000.0,2,0.803,2.624,Growing,17.49,Medium,Thursday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2024-12-12,1.0,364.0,364.0,0.0,0.082,Mature,365.0,-1.0,Active
16800,2025-04-12,136258504.0,3,45419501.333333336,-102,4,3,4,434,3.65,Loyal Customers,45419501.33,74.69,41.77,65.42,Gold,,,243.0,,3,,,,Low,24654795.32709216,24977204.0,72800000.0,136258504.0,3,0.543,1.228,Growing,43.96,Medium,Saturday,0.333,0.183,0.0,1.0,0.0,0.0,1.732,2.0,2025-04-12,1.0,243.0,243.0,0.0,0.123,Mature,365.0,-122.0,Active
16801,,27560000.0,4,6890000.0,719,1,3,3,133,2.5,At Risk,6890000.0,46.93,50.86,18.12,Silver,,,,,4,,,,Medium,3996148.14540202,3840000.0,12300000.0,27560000.0,4,0.58,-0.609,Declining,35.63,Medium,,,,,,,,,,,,,,,,,,,
16850,,4000000.0,1,4000000.0,719,1,1,1,111,1.0,Hibernating,4000000.0,16.71,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,4000000.0,4000000.0,4000000.0,1,0.0,0.0,Stable,10.02,Low,,,,,,,,,,,,,,,,,,,
16901,,29422090.0,8,3677761.25,719,1,4,3,143,2.85,At Risk,3677761.25,48.28,68.61,18.12,Silver,,,,,6,,,,Medium,3772339.473288,672000.0,11400000.0,29422090.0,8,1.026,0.223,Growing,39.93,Medium,,,,,,,,,,,,,,,,,,,
16950,2025-03-07,16062125.0,4,4015531.25,-66,4,3,2,432,2.85,Potential Loyalist,4015531.25,38.57,50.86,60.75,Silver,,1.0,279.0,,4,,,,Medium,2112611.7040856285,2400000.0,7120000.0,16062125.0,4,0.526,-0.435,Declining,62.29,High,Friday,0.0,0.0,2.0,0.0,0.0,0.0,1.732,1.0,2025-03-07,2.0,279.0,279.0,0.0,0.215,Mature,0.0,279.0,Churned
17000,2025-05-12,117211855.8,13,9016296.6,-132,4,4,4,444,4.0,Champions,9016296.6,72.24,79.36,68.67,Gold,,,302.0,,11,,,,High,10025299.550482247,887000.0,39000000.0,117211855.8,13,1.112,0.311,Growing,53.88,Medium,Monday,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2025-02-12,2.0,302.0,213.0,89.0,0.199,Mature,89.0,124.0,Churned
17050,,115280750.0,6,19213458.333333332,719,1,4,4,144,3.25,At Risk,19213458.33,71.74,62.84,18.12,Gold,,,,,6,,,,Medium,38835476.56530592,291954.5454545455,98000000.0,115280750.0,6,2.021,-0.848,Declining,49.32,Medium,,,,,,,,,,,,,,,,,,,
17100,2025-01-11,1292950000.0,5,258590000.0,-11,3,3,5,335,3.8,Loyal Customers,258590000.0,93.86,57.68,56.39,Platinum,,1.0,334.0,,2,,,,Low,199867607.93085006,51150000.0,502200000.0,1292950000.0,5,0.773,0.463,Growing,77.13,High,Saturday,0.4,0.313,2.0,0.0,0.0,0.0,1.732,1.0,2025-01-11,2.0,334.0,334.0,0.0,0.18,Mature,0.0,334.0,Churned
17150,2025-12-09,191306325.0,12,15942193.75,-343,5,4,4,544,4.25,Champions,15942193.75,78.38,78.13,97.97,Platinum,,,214.0,,9,,,,Medium,35294932.23305366,599760.0,125949600.0,191306325.0,12,2.214,-0.75,Declining,54.86,Medium,Sunday,0.083,0.007,0.0,1.0,0.0,1.0,1.0,2.0,2025-05-11,2.0,214.0,2.0,212.0,0.28,Mature,212.0,-210.0,Active
17200,2025-04-02,41223495.0,10,4122349.5,-92,4,4,3,443,3.6,Loyal Customers,4122349.5,53.32,74.32,62.59,Gold,,,,,6,,,,Medium,7061890.933044229,138000.0,24000000.0,41223495.0,10,1.713,-0.725,Declining,41.95,Medium,Wednesday,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2025-02-05,2.0,309.0,253.0,56.0,0.194,Mature,56.0,197.0,Churned
17250,2025-10-11,255797691.0,20,12789884.55,-284,5,5,5,555,5.0,Champions,12789884.55,81.94,85.87,86.73,Platinum,,0.0,,,3,,,,Low,9642625.783300988,1925000.0,40000000.0,255797691.0,20,0.754,0.197,Growing,46.86,Medium,Friday,0.15,0.053,5.0,1.0,1.0,3.0,0.663,1.0,2025-03-07,10.0,279.0,61.0,218.0,1.075,Mature,24.22222222222222,36.77777777777778,Dormant
17350,,8160000.0,2,4080000.0,719,1,2,2,122,1.75,Hibernating,4080000.0,27.15,27.7,18.12,Silver,,,,,2,,,,Low,2694076.836320746,2175000.0,5985000.0,8160000.0,2,0.66,1.752,Growing,20.44,Medium,,,,,,,,,,,,,,,,,,,
17400,,45040006.0,1,45040006.0,719,1,1,3,113,1.8,Other,45040006.0,54.67,9.58,18.12,Gold,,,,0.0,1,,,,Low,0.0,45040006.0,45040006.0,45040006.0,1,0.0,0.0,Stable,25.2,Low,,,,,,,,,,,,,,,,,,,
17450,,3288290.0,1,3288290.0,719,1,1,1,111,1.0,Hibernating,3288290.0,14.74,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,3288290.0,3288290.0,3288290.0,1,0.0,0.0,Stable,9.23,Low,,,,,,,,,,,,,,,,,,,
17550,2025-03-01,3182400.0,2,1591200.0,-60,3,2,1,321,1.85,Promising,1591200.0,14.5,27.7,59.28,Bronze,,,,,2,,,,Low,875681.0378214205,972000.0,2210400.0,3182400.0,2,0.55,1.274,Growing,15.38,Medium,Saturday,0.5,0.305,1.0,0.0,0.0,0.0,1.732,1.0,2025-03-01,1.0,285.0,285.0,0.0,0.105,Mature,365.0,-80.0,Active
17600,2025-06-01,8319819.57,5,1663963.914,-152,4,3,2,432,2.85,Potential Loyalist,1663963.91,27.4,57.68,69.16,Silver,0.0,1.0,193.0,0.0,5,,,,Medium,1216185.5713687004,670270.0,3600000.0,8319819.57,5,0.731,-0.368,Declining,59.96,High,Sunday,1.0,1.0,0.0,5.0,0.0,0.0,1.732,2.0,2025-06-01,5.0,193.0,193.0,0.0,0.777,Mature,0.0,193.0,Churned
17700,2025-08-01,4500000.0,3,1500000.0,-213,4,3,1,431,2.45,Other,1500000.0,17.81,41.77,74.94,Bronze,0.0,1.0,132.0,0.0,3,,,,Low,754983.443527075,800000.0,2300000.0,4500000.0,3,0.503,0.107,Growing,51.2,High,Friday,0.0,0.0,0.0,0.0,3.0,0.0,1.732,3.0,2025-08-01,3.0,132.0,132.0,0.0,0.682,Established,0.0,132.0,Churned
17750,2025-08-10,193095000.0,11,17554090.90909091,-222,4,4,4,444,4.0,Champions,17554090.91,78.5,76.54,78.01,Platinum,,0.0,,,8,,,,Medium,14463004.421312645,2040000.0,43700000.0,193095000.0,11,0.824,-0.567,Declining,53.96,Medium,Sunday,0.273,0.511,1.0,2.0,2.0,0.0,0.663,2.0,2025-02-09,5.0,305.0,123.0,182.0,0.492,Mature,45.5,77.5,Churned
17800,,35640000.0,1,35640000.0,719,1,1,3,113,1.8,Other,35640000.0,51.35,9.58,18.12,Gold,,,,0.0,1,,,,Low,0.0,35640000.0,35640000.0,35640000.0,1,0.0,0.0,Stable,23.88,Low,,,,,,,,,,,,,,,,,,,
17801,,28691000.0,4,7172750.0,719,1,3,3,133,2.5,At Risk,7172750.0,47.91,50.86,18.12,Silver,,,,,4,,,,Medium,4942922.575089896,3690000.0,14485000.0,28691000.0,4,0.689,-0.421,Declining,36.03,Medium,,,,,,,,,,,,,,,,,,,
17803,,8940000.0,3,2980000.0,719,1,3,2,132,2.1,Other,2980000.0,28.75,41.77,18.12,Silver,,,,,2,,,,Low,2062328.780771873,740000.0,4800000.0,8940000.0,3,0.692,4.541,Growing,21.08,Medium,,,,,,,,,,,,,,,,,,,
17804,2025-11-06,139975292.89999998,10,13997529.289999997,-310,5,4,4,544,4.25,Champions,13997529.29,74.94,74.32,90.05,Gold,,0.0,68.0,,10,,,,Medium,23443124.795256,448904.0,76576545.89999999,139975292.89999998,10,1.675,-0.809,Declining,54.36,Medium,Saturday,0.4,0.826,0.0,0.0,0.0,5.0,1.732,4.0,2025-10-04,5.0,68.0,35.0,33.0,2.206,Developing,8.25,26.75,At Risk
17900,2025-12-03,102177794.0,13,7859830.307692308,-337,5,4,4,544,4.25,Champions,7859830.31,69.66,79.36,95.58,Gold,,1.0,,,10,,,,Medium,7285574.900949218,398000.0,23870000.0,102177794.0,13,0.927,0.83,Growing,82.24,High,Wednesday,0.0,0.0,0.0,0.0,0.0,2.0,1.732,4.0,2025-12-03,2.0,8.0,8.0,0.0,7.5,New,0.0,8.0,At Risk
18000,,2800000.0,1,2800000.0,719,1,1,1,111,1.0,Hibernating,2800000.0,13.51,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,2800000.0,2800000.0,2800000.0,1,0.0,0.0,Stable,8.74,Low,,,,,,,,,,,,,,,,,,,
18050,2025-01-12,69560654.0,5,13912130.8,-12,3,3,4,334,3.4,Loyal Customers,13912130.8,62.41,57.68,56.82,Gold,,,333.0,,3,,,,Low,14361044.795437524,1352000.0,36960000.0,69560654.0,5,1.032,2.37,Growing,39.04,Medium,Sunday,0.2,0.019,1.0,0.0,0.0,0.0,1.732,1.0,2025-01-12,1.0,333.0,333.0,0.0,0.09,Mature,365.0,-32.0,Active
18100,2025-06-05,66194250.0,9,7354916.666666667,-156,4,4,4,444,4.0,Champions,7354916.67,61.92,71.56,70.21,Gold,,1.0,,,8,,,,Medium,7576749.913386346,720000.0,22500000.0,66194250.0,9,1.03,-0.339,Declining,77.32,High,Thursday,0.0,0.0,0.0,5.0,0.0,0.0,1.732,2.0,2025-06-05,5.0,189.0,189.0,0.0,0.794,Mature,0.0,189.0,Churned
18101,2025-08-04,121400000.0,16,7587500.0,-216,4,5,4,454,4.35,Champions,7587500.0,72.73,82.56,75.43,Gold,,1.0,129.0,,9,,,,Medium,3719296.5284669986,3200000.0,16000000.0,121400000.0,16,0.49,-0.342,Declining,82.6,High,Monday,0.0,0.0,0.0,1.0,6.0,0.0,1.421,3.0,2025-04-02,7.0,253.0,129.0,124.0,0.83,Mature,20.666666666666668,108.33333333333333,Churned
18151,2025-12-11,30942000.0,12,2578500.0,-345,5,4,3,543,3.85,Loyal Customers,2578500.0,49.02,78.13,99.45,Silver,,0.0,0.0,,12,,,,High,3010573.4126121677,330000.0,8946000.0,30942000.0,12,1.168,0.922,Growing,45.15,Medium,Thursday,0.25,0.105,0.0,1.0,0.0,6.0,1.421,4.0,2025-06-02,7.0,192.0,0.0,192.0,1.094,Mature,32.0,-32.0,Active
18200,,2102400.0,1,2102400.0,719,1,1,1,111,1.0,Hibernating,2102400.0,10.2,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,2102400.0,2102400.0,2102400.0,1,0.0,0.0,Stable,7.41,Low,,,,,,,,,,,,,,,,,,,
18250,2025-05-08,528000000.0,3,176000000.0,-128,4,3,5,435,4.05,Loyal Customers,176000000.0,87.84,41.77,67.69,Platinum,,,217.0,,1,,,,Low,77149206.08794364,120000000.0,264000000.0,528000000.0,3,0.438,-0.5,Declining,38.47,Medium,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-05-08,1.0,217.0,217.0,0.0,0.138,Mature,365.0,-148.0,Active
18300,2025-09-09,44039750.0,11,4003613.6363636362,-252,5,4,3,543,3.85,Loyal Customers,4003613.64,54.42,76.54,80.65,Gold,,0.0,213.0,-71.0,9,,,,Medium,3491816.059738178,972000.0,10458000.0,44039750.0,11,0.872,-0.009,Stable,45.28,Medium,Sunday,0.182,0.238,1.0,1.0,3.0,0.0,0.872,3.0,2025-03-02,5.0,284.0,93.0,191.0,0.528,Mature,47.75,45.25,Dormant
18350,2025-07-02,2000000.0,1,2000000.0,-183,4,1,1,411,1.75,Recent Customers,2000000.0,9.77,9.58,72.24,Bronze,,,162.0,0.0,1,,,,Low,0.0,2000000.0,2000000.0,2000000.0,1,0.0,0.0,Stable,7.24,Low,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2025-07-02,1.0,162.0,162.0,0.0,0.185,Established,365.0,-203.0,Active
18450,2025-02-02,12440000.0,2,6220000.0,-33,3,2,2,322,2.25,Promising,6220000.0,33.78,27.7,57.37,Silver,0.0,1.0,312.0,0.0,2,,,,Low,4553767.670841366,3000000.0,9440000.0,12440000.0,2,0.732,2.147,Growing,53.1,Medium,Sunday,1.0,1.0,2.0,0.0,0.0,0.0,1.732,1.0,2025-02-02,2.0,312.0,312.0,0.0,0.192,Mature,0.0,312.0,Churned
18500,2025-11-09,208525500.0,19,10975026.315789474,-313,5,5,4,554,4.6,Champions,10975026.32,79.48,85.5,92.26,Platinum,,1.0,32.0,-191.0,16,,,,High,33670133.16414023,878000.0,148800000.0,208525500.0,19,3.068,3.456,Growing,88.51,High,Sunday,0.421,0.061,0.0,2.0,0.0,8.0,1.311,4.0,2025-05-02,10.0,223.0,32.0,191.0,1.345,Mature,21.22222222222222,10.777777777777779,At Risk
18550,2025-04-02,31775224.0,8,3971903.0,-92,4,4,3,443,3.6,Loyal Customers,3971903.0,49.51,68.61,62.59,Silver,0.0,1.0,253.0,0.0,8,,,,Medium,3834761.8342221165,1008968.0,11589108.0,31775224.0,8,0.965,-0.631,Declining,72.36,High,Wednesday,0.0,0.0,0.0,8.0,0.0,0.0,1.732,2.0,2025-04-02,8.0,253.0,253.0,0.0,0.949,Mature,0.0,253.0,Churned
18600,2025-06-02,12400000.0,1,12400000.0,-153,4,1,2,412,2.15,Recent Customers,12400000.0,33.54,9.58,69.29,Silver,,,192.0,0.0,1,,,,Low,0.0,12400000.0,12400000.0,12400000.0,1,0.0,0.0,Stable,16.75,Low,Monday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-06-02,1.0,192.0,192.0,0.0,0.156,Mature,365.0,-173.0,Active
18650,2025-07-02,24602643.0,6,4100440.5,-183,4,4,3,443,3.6,Loyal Customers,4100440.5,44.72,62.84,72.24,Silver,,1.0,,,6,,,,Medium,1963702.5310778362,1400000.0,6300000.0,24602643.0,6,0.479,0.044,Stable,68.51,High,Sunday,0.333,0.253,2.0,0.0,1.0,0.0,1.106,1.0,2025-03-09,3.0,277.0,162.0,115.0,0.325,Mature,57.5,104.5,Churned
18750,2025-10-02,5985586.0,1,5985586.0,-275,5,1,2,512,2.4,Recent Customers,5985586.0,21.13,9.58,82.25,Bronze,,,70.0,0.0,1,,,,Low,0.0,5985586.0,5985586.0,5985586.0,1,0.0,0.0,Stable,11.79,Low,Thursday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-10-02,1.0,70.0,70.0,0.0,0.429,Developing,365.0,-295.0,Active
18800,2025-11-07,180925802.0,49,3692363.3061224488,-311,5,5,4,554,4.6,Champions,3692363.31,77.52,93.86,91.15,Platinum,,0.0,,,33,,,,High,4010360.9678027704,406600.0,18629928.0,180925802.0,49,1.086,-0.529,Declining,59.59,Medium,Sunday,0.388,0.611,0.0,17.0,2.0,17.0,0.892,2.0,2025-04-06,36.0,249.0,34.0,215.0,4.337,Mature,6.142857142857143,27.857142857142858,At Risk
18850,2025-11-09,25850000.0,3,8616666.666666666,-313,5,3,3,533,3.5,Loyal Customers,8616666.67,45.7,41.77,92.26,Silver,19.0,0.0,70.0,38.0,3,,,,Low,8844819.57607578,2850000.0,18800000.0,25850000.0,3,1.026,-0.812,Declining,32.36,Medium,Thursday,0.333,0.11,0.0,0.0,0.0,3.0,1.732,4.0,2025-10-02,3.0,70.0,32.0,38.0,1.286,Developing,19.0,13.0,At Risk
18900,,84930000.0,2,42465000.0,719,1,2,4,124,2.55,Other,42465000.0,66.46,27.7,18.12,Gold,,,,,2,,,,Low,50254078.93892793,6930000.0,78000000.0,84930000.0,2,1.183,10.255,Growing,36.17,Medium,,,,,,,,,,,,,,,,,,,
